PKDate1,DisplayDept,DisplayPayer,BudgetResidentCensus,ActualResidentCensus,Textbox5,AvailableBeds,AvailableUnits,Budgeted_Occupied_Units,Units_Beds_Occupied,Unit_Bed_Vacancy,ADC,PADC,MTD_MCAdmits,MTD_MCDisch,Prior_MCAdmits,Prior_MCDisch,Licenensed_Beds_Units12,Unlicenensed_Beds_Units8,BudgetResidentCensus1,ActualResidentCensus1,Textbox29,AvailableBeds1,AvailableUnits1,Budgeted_Occupied_Units1,Units_Beds_Occupied1,Unit_Bed_Vacancy1,Textbox98,Textbox101,ADC1,PADC1,MTD_MCAdmits1,MTD_MCDisch1,Prior_MCAdmits1,Prior_MCDisch1,Licenensed_Beds_Units13,Unlicenensed_Beds_Units18,Textbox106,ActualResidentCensus2,Textbox108,AvailableBeds2,AvailableUnits2,Budgeted_Occupied_Units2,Units_Beds_Occupied2,Unit_Bed_Vacancy2,Textbox105,Textbox115,ADC2,PADC2,MTD_MCAdmits2,MTD_MCDisch2,Prior_MCAdmits2,Prior_MCDisch2,Licenensed_Beds_Units14,Unlicenensed_Beds_Units19
07/31/2026,05-IL,2ND OCCUPANT,74,115,41,0,0,0,0,0,117,112,5,2,10,4,0,115,850,886,36,0,847,776,771,76,91.62%,91.03%,894,879,21,6,42,27,643,320,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"
07/31/2026,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,76,0,0,0,0,0,0,53,24,850,886,36,0,847,776,771,76,91.62%,91.03%,894,879,21,6,42,27,643,320,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"
07/31/2026,06-SL,PRIVATE PAY,543,512,(31),0,617,543,512,0,511,513,12,13,14,16,296,216,592,558,(34),0,617,543,521,71,88.02%,84.44%,555,558,13,15,22,23,337,292,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"
07/31/2026,06-SL,BEDHOLDS,0,9,9,0,0,0,9,0,6,7,0,0,5,1,6,3,592,558,(34),0,617,543,521,71,88.02%,84.44%,555,558,13,15,22,23,337,292,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"
07/31/2026,06-SL,2ND OCCUPANT,49,37,(12),0,0,0,0,0,37,37,1,2,3,6,0,37,592,558,(34),0,617,543,521,71,88.02%,84.44%,555,558,13,15,22,23,337,292,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"
07/31/2026,06-SL,UNOCCUPIED,0,0,0,0,0,0,0,71,0,0,0,0,0,0,35,36,592,558,(34),0,617,543,521,71,88.02%,84.44%,555,558,13,15,22,23,337,292,"13,017","13,028",11,"7,592","6,393","12,751","12,712","1,258",91.18%,90.90%,"13,042","12,997","2,049","1,990","4,280","4,177","13,315","1,006"

PKDate11,DisplayDept12,DisplayPayer12,BudgetResidentCensus23,ActualResidentCensus34,Textbox389,AvailableBeds34,AvailableUnits34,Budgeted_Occupied_Units34,Units_Beds_Occupied33,Unit_Bed_Vacancy34,ADC34,PADC34,MTD_MCAdmits35,MTD_MCDisch34,Prior_MCAdmits33,Prior_MCDisch34,Licenensed_Beds_Units46,Unlicenensed_Beds_Units41,BudgetResidentCensus24,ActualResidentCensus35,Textbox392,AvailableBeds35,AvailableUnits35,Budgeted_Occupied_Units35,Units_Beds_Occupied34,Unit_Bed_Vacancy35,Textbox393,Textbox394,ADC35,PADC35,MTD_MCAdmits36,MTD_MCDisch35,Prior_MCAdmits34,Prior_MCDisch35,Licenensed_Beds_Units47,Unlicenensed_Beds_Units42,Textbox395,ActualResidentCensus36,Textbox396,AvailableBeds36,AvailableUnits36,Budgeted_Occupied_Units36,Units_Beds_Occupied35,Unit_Bed_Vacancy36,Textbox397,Textbox398,ADC36,PADC36,MTD_MCAdmits37,MTD_MCDisch36,Prior_MCAdmits35,Prior_MCDisch36,Licenensed_Beds_Units48,Unlicenensed_Beds_Units43
07/31/2026,01-HC,PRIVATE PAY,80,67,(13),543,0,505,67,0,67,71,1,11,5,28,67,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,HOSPICE,14,16,2,0,0,0,16,0,15,17,0,0,0,2,16,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,MANAGED CARE,0,2,2,0,0,0,2,0,3,1,3,1,2,1,2,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,MEDICARE,101,81,(20),0,0,0,81,0,82,75,43,39,84,78,81,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,MEDICARE ADVANTAGE,105,106,1,0,0,0,106,0,98,98,61,61,162,127,106,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,MEDICAID,206,221,15,0,0,0,221,0,219,223,1,6,0,7,221,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,BEDHOLDS,0,1,1,0,0,0,1,0,3,3,0,0,0,3,1,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,CONVERSIONS,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,505,494,(11),543,0,505,494,32,93.03%,90.98%,487,488,110,118,253,246,526,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,PRIVATE PAY,7,11,4,40,0,34,11,0,10,10,0,1,1,0,11,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,HOSPICE,2,1,(1),0,0,0,1,0,2,2,0,0,0,1,1,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,MEDICARE,3,1,(2),0,0,0,1,0,1,1,0,0,2,1,1,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,MEDICARE ADVANTAGE,4,3,(1),0,0,0,3,0,2,1,0,2,3,0,3,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,MEDICAID,19,23,4,0,0,0,23,0,22,23,0,0,0,1,23,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,02-HC Legacy,UNOCCUPIED,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,39,5,40,0,34,39,1,85.85%,97.50%,37,37,0,3,6,3,40,0,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL,PRIVATE PAY,364,330,(34),0,453,391,330,0,335,327,12,3,23,16,298,32,413,411,(2),0,453,391,376,68,86.31%,83.00%,416,405,16,3,30,21,403,98,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL,MEDICAID,27,30,3,0,0,0,30,0,32,30,4,0,2,3,30,0,413,411,(2),0,453,391,376,68,86.31%,83.00%,416,405,16,3,30,21,403,98,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL,BEDHOLDS,0,13,13,0,0,0,13,0,12,12,0,0,2,2,11,2,413,411,(2),0,453,391,376,68,86.31%,83.00%,416,405,16,3,30,21,403,98,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL,2ND OCCUPANT,22,38,16,0,0,0,3,0,36,36,0,0,3,0,0,38,413,411,(2),0,453,391,376,68,86.31%,83.00%,416,405,16,3,30,21,403,98,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,68,0,0,0,0,0,0,64,26,413,411,(2),0,453,391,376,68,86.31%,83.00%,416,405,16,3,30,21,403,98,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL Legacy,LEGACY - PVT PAY,157,142,(15),0,169,157,142,0,145,142,4,3,5,6,142,0,158,150,(8),0,169,157,145,24,92.81%,85.80%,151,150,4,5,6,8,169,7,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL Legacy,LEGACY - BEDHOLDS,0,3,3,0,0,0,3,0,3,4,0,1,0,2,3,0,158,150,(8),0,169,157,145,24,92.81%,85.80%,151,150,4,5,6,8,169,7,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL Legacy,LEGACY - 2ND OCCUPANT,1,5,4,0,0,0,0,0,3,5,0,1,1,0,0,5,158,150,(8),0,169,157,145,24,92.81%,85.80%,151,150,4,5,6,8,169,7,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,2,158,150,(8),0,169,157,145,24,92.81%,85.80%,151,150,4,5,6,8,169,7,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,06-SL,PRIVATE PAY,106,87,(19),0,120,106,87,0,87,87,1,3,3,1,87,0,112,95,(17),0,129,106,92,37,82.17%,71.32%,92,95,1,4,3,2,129,3,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,06-SL,BEDHOLDS,0,5,5,0,0,0,5,0,2,4,0,1,0,0,5,0,112,95,(17),0,129,106,92,37,82.17%,71.32%,92,95,1,4,3,2,129,3,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,06-SL,2ND OCCUPANT,6,3,(3),0,0,0,0,0,3,4,0,0,0,1,0,3,112,95,(17),0,129,106,92,37,82.17%,71.32%,92,95,1,4,3,2,129,3,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108
07/31/2026,06-SL,UNOCCUPIED,0,0,0,0,9,0,0,37,0,0,0,0,0,0,37,0,112,95,(17),0,129,106,92,37,82.17%,71.32%,92,95,1,4,3,2,129,3,"1,222","1,189",(33),583,751,"1,193","1,146",162,89.46%,85.91%,"1,183","1,175",131,133,298,280,"1,267",108

PKDate2,DisplayDept2,DisplayPayer2,BudgetResidentCensus2,ActualResidentCensus3,Textbox20,AvailableBeds5,AvailableUnits3,Budgeted_Occupied_Units3,Units_Beds_Occupied3,Unit_Bed_Vacancy3,ADC3,PADC3,MTD_MCAdmits3,MTD_MCDisch3,Prior_MCAdmits3,Prior_MCDisch3,Licenensed_Beds_Units19,Unlicenensed_Beds_Units9,BudgetResidentCensus3,ActualResidentCensus4,Textbox34,AvailableBeds6,AvailableUnits4,Budgeted_Occupied_Units4,Units_Beds_Occupied4,Unit_Bed_Vacancy4,Textbox114,Textbox116,ADC4,PADC4,MTD_MCAdmits4,MTD_MCDisch4,Prior_MCAdmits4,Prior_MCDisch4,Licenensed_Beds_Units20,Unlicenensed_Beds_Units20,Textbox117,ActualResidentCensus5,Textbox118,AvailableBeds7,AvailableUnits5,Budgeted_Occupied_Units5,Units_Beds_Occupied5,Unit_Bed_Vacancy5,Textbox119,Textbox121,ADC5,PADC5,MTD_MCAdmits5,MTD_MCDisch5,Prior_MCAdmits5,Prior_MCDisch5,Licenensed_Beds_Units21,Unlicenensed_Beds_Units21
07/31/2026,01-HC,PRIVATE PAY,"1,326","1,368",42,"7,655",0,"6,919","1,368",0,"1,351","1,351",87,215,163,460,"1,368",0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,HOSPICE,368,339,(29),0,0,0,339,0,334,339,6,31,8,60,339,0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,MANAGED CARE,27,59,32,0,0,0,59,0,57,59,66,63,151,128,59,0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,MEDICARE,"1,493","1,326",(167),0,0,0,"1,326",0,"1,367","1,346",846,657,"1,597","1,445","1,326",0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,MEDICARE ADVANTAGE,"1,012","1,131",119,0,0,0,"1,131",0,"1,084","1,084",803,797,"1,919","1,600","1,131",0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,MEDICAID,"2,681","2,633",(48),0,0,0,"2,633",0,"2,645","2,646",73,80,137,177,"2,633",0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,BEDHOLDS,0,24,24,0,0,0,24,0,42,35,6,20,12,41,24,0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,CONVERSIONS,12,8,(4),0,0,0,8,0,8,9,3,2,3,5,8,0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,01-HC,UNOCCUPIED,0,0,0,0,0,0,0,764,0,0,0,0,0,0,764,0,"6,919","6,888",(31),"7,655",0,"6,919","6,888",764,90.38%,89.98%,"6,887","6,869","1,890","1,865","3,990","3,916","7,652",0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,PRIVATE PAY,118,129,11,466,0,425,129,0,128,126,5,5,12,15,129,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,HOSPICE,58,50,(8),0,0,0,50,0,49,53,0,4,1,10,50,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,MANAGED CARE,0,2,2,0,0,0,2,0,2,1,5,5,6,7,2,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,MEDICARE,23,16,(7),0,0,0,16,0,17,15,8,7,25,12,16,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,MEDICARE ADVANTAGE,13,10,(3),0,0,0,10,0,9,12,6,5,17,14,10,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,MEDICAID,211,231,20,0,0,0,231,0,230,230,5,7,7,9,231,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,LEGACY - BEDHOLDS,0,3,3,0,0,0,3,0,2,1,1,1,0,1,3,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,CONVERSIONS,0,3,3,0,0,0,3,0,3,3,1,1,1,1,3,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,02-HC Legacy,UNOCCUPIED,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22,0,424,444,20,466,0,425,444,22,91.21%,95.28%,442,441,31,35,69,69,466,0,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL,PRIVATE PAY,"3,477","3,310",(167),0,"3,840","3,543","3,310",0,"3,320","3,307",112,81,225,191,"3,210",100,"3,685","3,681",(4),0,"3,840","3,543","3,530",297,92.27%,91.93%,"3,690","3,671",143,116,291,273,"3,707",317,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL,MEDICAID,77,82,5,0,0,0,82,0,84,83,7,2,8,12,82,0,"3,685","3,681",(4),0,"3,840","3,543","3,530",297,92.27%,91.93%,"3,690","3,671",143,116,291,273,"3,707",317,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL,BEDHOLDS,0,138,138,0,0,0,133,0,136,135,15,29,46,66,126,12,"3,685","3,681",(4),0,"3,840","3,543","3,530",297,92.27%,91.93%,"3,690","3,671",143,116,291,273,"3,707",317,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL,2ND OCCUPANT,131,151,20,0,0,0,5,0,150,146,9,4,12,4,0,151,"3,685","3,681",(4),0,"3,840","3,543","3,530",297,92.27%,91.93%,"3,690","3,671",143,116,291,273,"3,707",317,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL,UNOCCUPIED,0,0,0,0,0,0,0,297,0,0,0,0,0,0,289,54,"3,685","3,681",(4),0,"3,840","3,543","3,530",297,92.27%,91.93%,"3,690","3,671",143,116,291,273,"3,707",317,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL Legacy,LEGACY - PVT PAY,"1,474","1,441",(33),0,"1,604","1,491","1,440",0,"1,440","1,427",47,47,102,83,"1,405",36,"1,514","1,525",11,0,"1,604","1,491","1,474",130,92.93%,91.90%,"1,524","1,519",56,65,121,110,"1,566",98,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL Legacy,LEGACY - MEDICAID,6,5,(1),0,0,0,5,0,5,5,1,0,0,0,5,0,"1,514","1,525",11,0,"1,604","1,491","1,474",130,92.93%,91.90%,"1,524","1,519",56,65,121,110,"1,566",98,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL Legacy,LEGACY - BEDHOLDS,0,29,29,0,0,0,28,0,33,38,6,14,14,27,26,3,"1,514","1,525",11,0,"1,604","1,491","1,474",130,92.93%,91.90%,"1,524","1,519",56,65,121,110,"1,566",98,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL Legacy,LEGACY - 2ND OCCUPANT,34,50,16,0,0,0,1,0,45,49,2,4,5,0,0,50,"1,514","1,525",11,0,"1,604","1,491","1,474",130,92.93%,91.90%,"1,524","1,519",56,65,121,110,"1,566",98,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,03-AL Legacy,LEGACY - UNOCCUPIED,0,0,0,0,0,0,0,130,0,0,0,0,0,0,130,9,"1,514","1,525",11,0,"1,604","1,491","1,474",130,92.93%,91.90%,"1,524","1,519",56,65,121,110,"1,566",98,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,05-IL,PRIVATE PAY,761,750,(11),0,831,761,750,0,757,745,14,4,30,22,586,164,832,866,34,0,831,761,755,76,91.55%,90.85%,874,859,21,6,42,27,643,300,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,05-IL,BEDHOLDS,0,5,5,0,0,0,5,0,5,5,2,0,2,1,4,1,832,866,34,0,831,761,755,76,91.55%,90.85%,874,859,21,6,42,27,643,300,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,05-IL,2ND OCCUPANT,71,111,40,0,0,0,0,0,113,108,5,2,10,4,0,111,832,866,34,0,831,761,755,76,91.55%,90.85%,874,859,21,6,42,27,643,300,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,05-IL,UNOCCUPIED,0,0,0,0,0,0,0,76,0,0,0,0,0,0,53,24,832,866,34,0,831,761,755,76,91.55%,90.85%,874,859,21,6,42,27,643,300,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,06-SL,PRIVATE PAY,648,598,(50),0,736,648,598,0,597,599,13,16,17,17,382,216,704,652,(52),0,745,648,612,108,87.00%,82.15%,646,651,14,19,25,25,465,295,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,06-SL,BEDHOLDS,0,14,14,0,0,0,14,0,9,12,0,1,5,1,11,3,704,652,(52),0,745,648,612,108,87.00%,82.15%,646,651,14,19,25,25,465,295,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
07/31/2026,06-SL,2ND OCCUPANT,55,40,(15),0,0,0,0,0,40,40,1,2,3,7,0,40,704,652,(52),0,745,648,612,108,87.00%,82.15%,646,651,14,19,25,25,465,295,"14,077","14,056",(21),"8,121","7,020","13,787","13,703","1,397",91.05%,90.50%,"14,062","14,010","2,155","2,106","4,538","4,420","14,499","1,010"
