FacilityName,FacilityCustomerID,BedTypeDescription,LevelofCare,RoomChargeDescription,BasePriceBeginDate,BasePrice,BasePriceChargeBy,PayerBeginDate,PayerName,PayerChargeBy,Proration,RevenueCode,AllowableCharge,AllowablePercent,HospBedHoldRate,HospBedHoldPercent,TherBedHoldRate,TherBedHoldPercent,RevenueAccount,ContractualAccount,CopayContractualAccount
Wellbrooke of Crawfordsville AL,~18-0167-AL,MC - Companion,Semi-Private,Room Charge,5/1/2025,6049,Monthly,5/1/2025,Private AL,Monthly,Monthly,,0,100,0,100,0,100,~C04-41013,~C04-41013,~C04-41013
Wellbrooke of Crawfordsville AL,~18-0167-AL,MC - Companion,Semi-Private - 2nd Occupant,Room Charge,5/1/2025,6049,Monthly,5/1/2025,Hospice Private,Monthly,Monthly,,0,100,0,100,0,100,~C04-41012,~C04-41012,~C04-41012
Wellbrooke of Crawfordsville AL,~18-0167-AL,MC - Companion,Semi-Private - 2nd Occupant,Room Charge,5/1/2025,6049,Monthly,5/1/2025,Private AL,Monthly,Monthly,,0,100,0,100,0,100,~C04-41012,~C04-41012,~C04-41012
Wellbrooke of Crawfordsville AL,~18-0167-AL,One BR Apt-Double,Semi-Private,ROOM CHARGE,5/1/2025,4419,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Wellbrooke of Crawfordsville AL,~18-0167-AL,One BR Apt-Double,Semi-Private,ROOM CHARGE,5/1/2025,4419,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Wellbrooke of Crawfordsville AL,~18-0167-AL,One BR Apt-Double,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4419,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Wellbrooke of Crawfordsville AL,~18-0167-AL,One BR Apt-Double,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4419,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Wellbrooke of South Bend AL,~18-0169-AL,One BR Apt-Double,Semi-Private,ROOM CHARGE,5/1/2025,4409,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Wellbrooke of South Bend AL,~18-0169-AL,One BR Apt-Double,Semi-Private,ROOM CHARGE,5/1/2025,4409,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Wellbrooke of South Bend AL,~18-0169-AL,One BR Apt-Double,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4409,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Wellbrooke of South Bend AL,~18-0169-AL,One BR Apt-Double,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4409,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
West River Health Campus AL,~18-0142-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4869,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
West River Health Campus AL,~18-0142-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4869,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
West River Health Campus AL,~18-0142-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4869,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
West River Health Campus AL,~18-0142-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4869,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
WoodBridge Health Campus AL,~18-0130-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4119,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
WoodBridge Health Campus AL,~18-0130-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4119,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
WoodBridge Health Campus AL,~18-0130-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4119,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
WoodBridge Health Campus AL,~18-0130-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4119,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Woodmont Health Campus AL,~18-0110-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4669,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Woodmont Health Campus AL,~18-0110-AL,Companion,Semi-Private,ROOM CHARGE,5/1/2025,4669,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Woodmont Health Campus AL,~18-0110-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4669,Monthly,5/1/2025,Hospice Private,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Woodmont Health Campus AL,~18-0110-AL,Companion,Semi-Private - 2nd Occupant,ROOM CHARGE,5/1/2025,4669,Monthly,5/1/2025,Private AL,Monthly,Annually,,0,100,0,100,0,100,~C03-41011,~C03-41011,~C03-41011
Ashford Place Health Campus AL,~18-0118-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Ashford Place Health Campus AL,~18-0118-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Ashford Place Health Campus AL,~18-0118-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Ashford Place Health Campus AL,~18-0118-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Aspen Place Health Campus AL,~18-0150-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Aspen Place Health Campus AL,~18-0150-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Aspen Place Health Campus AL,~18-0150-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Aspen Place Health Campus AL,~18-0150-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,259,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Avalon Springs Health Campus AL,~18-0139-AL,Legacy Bldng - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private - End of Hall,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Avalon Springs Health Campus AL,~18-0139-AL,Studio - Private - End of Hall,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Bethany Pointe Health Campus AL,~18-0112-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Bethany Pointe Health Campus AL,~18-0112-AL,Legacy Bldng - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,1BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,1BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,1BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,1BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,2BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,2BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,2BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,2BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,Studio;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Boonesboro Trail Senior Living AL,~71-0232-AL,Studio;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
BridgePointe Health Campus AL,~18-0131-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,219,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
BridgePointe Health Campus AL,~18-0131-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,219,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cedar Ridge Health Campus AL,~14-0114-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cedar Ridge Health Campus AL,~14-0114-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,229,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Clearvista Lake Health Campus AL,~18-0161-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Clearvista Lake Health Campus AL,~18-0161-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Clearvista Lake Health Campus AL,~18-0161-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Clearvista Lake Health Campus AL,~18-0161-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cobblestone Crossings Health Campus AL,~18-0129-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cobblestone Crossings Health Campus AL,~18-0129-AL,Legacy Lane - Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cobblestone Crossings Health Campus AL,~18-0129-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,309,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cobblestone Crossings Health Campus AL,~18-0129-AL,Legacy Lane - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,309,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,199,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,1BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,189,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,2BR;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,2BR;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,249,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,2BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,2BR;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;A Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;A Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;B Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cooper Trail Senior Living AL,~72-0233-AL,Studio Dlx;B Vw;C Loc;B Sz,Respite - Single Occupant,ROOM CHARGE,5/1/2025,159,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 234 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,149,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 234 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,149,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 299 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 299 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,169,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 315 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 315 SQ FT,Respite - Single Occupant,ROOM CHARGE,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 315 SQ FT - Double,Respite - Single Occupant,Room Charge,5/1/2025,179,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Cumberland Pointe Health Campus AL,~18-0135-AL,Studio 315 SQ FT - Double,Respite - Single Occupant,Room Charge,5/1/2025,179,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41010,~C03-41010,~C03-41010
Cypress Pointe Health Campus AL,~14-0416-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Companion,Respite - Single Occupant,ROOM CHARGE,5/1/2025,269,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Companion - 400 Hall,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Companion - 400 Hall,Respite - Single Occupant,ROOM CHARGE,5/1/2025,279,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Legacy Bldng - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,309,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Legacy Bldng - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,309,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Legacy Bldng - Private Deluxe,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Legacy Bldng - Private Deluxe,Respite - Single Occupant,ROOM CHARGE,5/1/2025,329,Daily,5/1/2025,Private AL,Daily,None,,0,100,0,100,0,100,~C04-41047,~C04-41047,~C04-41047
Cypress Pointe Health Campus AL,~14-0416-AL,Studio - Private,Respite - Single Occupant,ROOM CHARGE,5/1/2025,239,Daily,5/1/2025,Hospice Private,Daily,None,,0,100,0,100,0,100,~C03-41047,~C03-41047,~C03-41047
