Facility Name,BeginDate,EndDate,PayerName,Proration,SpclRate,Amount,Pct,Monthly,HospHold,HospHoldAmount,HospPct,HospHoldMonthly,TherLv,TherLvHoldAmount,TherLvPct,TherLvHoldMonthly,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3369,0,1,1,3369,0,1,1,3369,0,1,
Ashford Place Health Campus IL,10/1/2025,12/31/2025,Private IL,2,1,3209,0,1,1,3209,0,1,1,3209,0,1,
Ashford Place Health Campus IL,4/21/2023,,Private IL,3,1,2334,0,1,1,2334,0,1,1,2334,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3369,0,1,1,3369,0,1,1,3369,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3209,0,1,1,3209,0,1,1,3209,0,1,
Ashford Place Health Campus IL,6/14/2023,,Private IL,3,1,2869,0,1,1,2869,0,1,1,2869,0,1,
Ashford Place Health Campus IL,4/21/2023,,Private IL,3,1,2334,0,1,1,2334,0,1,1,2334,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3368,0,1,1,3368,0,1,1,3368,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3177,0,1,1,3177,0,1,1,3177,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3369,0,1,1,3369,0,1,1,3369,0,1,
Ashford Place Health Campus IL,10/1/2025,12/31/2025,Private IL,2,1,3209,0,1,1,3209,0,1,1,3209,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3393,0,1,1,3393,0,1,1,3393,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3201,0,1,1,3201,0,1,1,3201,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3369,0,1,1,3369,0,1,1,3369,0,1,
Ashford Place Health Campus IL,10/1/2025,12/31/2025,Private IL,2,1,3209,0,1,1,3209,0,1,1,3209,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3314,0,1,1,3314,0,1,1,3314,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3126,0,1,1,3126,0,1,1,3126,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,5/26/2022,,Private IL,3,1,2133,0,1,1,2133,0,1,1,2133,0,1,
Ashford Place Health Campus IL,4/21/2023,,Private IL,3,1,2334,0,1,1,2334,0,1,1,2334,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3077,0,1,1,3077,0,1,1,3077,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3216,0,1,1,3216,0,1,1,3216,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3034,0,1,1,3034,0,1,1,3034,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3369,0,1,1,3369,0,1,1,3369,0,1,
Ashford Place Health Campus IL,10/1/2025,12/31/2025,Private IL,2,1,3209,0,1,1,3209,0,1,1,3209,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,3393,0,1,1,3393,0,1,1,3393,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,3201,0,1,1,3201,0,1,1,3201,0,1,
Ashford Place Health Campus IL,1/1/2026,12/31/2026,Private IL,2,1,2913,0,1,1,2913,0,1,1,2913,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Ashford Place Health Campus IL,1/1/2025,12/31/2025,Private IL,2,1,2748,0,1,1,2748,0,1,1,2748,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5456,0,1,1,5456,0,1,1,5456,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5196,0,1,1,5196,0,1,1,5196,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5377,0,1,1,5377,0,1,1,5377,0,1,
Aspen Place Health Campus AL,5/1/2025,12/31/2025,Private AL,2,1,4979,0,1,1,4979,0,1,1,4979,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5369,0,1,1,5369,0,1,1,5369,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,6497,0,1,1,6497,0,1,1,6497,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,6188,0,1,1,6188,0,1,1,6188,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5377,0,1,1,5377,0,1,1,5377,0,1,
Aspen Place Health Campus AL,5/1/2025,12/31/2025,Private AL,2,1,4979,0,1,1,4979,0,1,1,4979,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,6507,0,1,1,6507,0,1,1,6507,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,6139,0,1,1,6139,0,1,1,6139,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5416,0,1,1,5416,0,1,1,5416,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,5109,0,1,1,5109,0,1,1,5109,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5369,0,1,1,5369,0,1,1,5369,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,6470,0,1,1,6470,0,1,1,6470,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,6047,0,1,1,6047,0,1,1,6047,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,1302,0,1,1,1302,0,1,1,1302,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,1217,0,1,1,1217,0,1,1,1217,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7685,0,1,1,7685,0,1,1,7685,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,4866,0,1,1,4866,0,1,1,4866,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,4464,0,1,1,4464,0,1,1,4464,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5377,0,1,1,5377,0,1,1,5377,0,1,
Aspen Place Health Campus AL,5/1/2025,12/31/2025,Private AL,2,1,4979,0,1,1,4979,0,1,1,4979,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Hospice Private,2,1,5416,0,1,1,5416,0,1,1,5416,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Hospice Private,2,1,5109,0,1,1,5109,0,1,1,5109,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,7685,0,1,1,7685,0,1,1,7685,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5369,0,1,1,5369,0,1,1,5369,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5369,0,1,1,5369,0,1,1,5369,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,6468,0,1,1,6468,0,1,1,6468,0,1,
Aspen Place Health Campus AL,5/1/2025,12/31/2025,Private AL,2,1,5989,0,1,1,5989,0,1,1,5989,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,10048,0,1,1,10048,0,1,1,10048,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,9479,0,1,1,9479,0,1,1,9479,0,1,
Aspen Place Health Campus AL,6/14/2023,,Private AL,3,1,4604,0,1,1,4604,0,1,1,4604,0,1,
Aspen Place Health Campus AL,6/14/2023,,Private AL,3,1,4604,0,1,1,4604,0,1,1,4604,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,6639,0,1,1,6639,0,1,1,6639,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,1899,0,1,1,1899,0,1,1,1899,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5377,0,1,1,5377,0,1,1,5377,0,1,
Aspen Place Health Campus AL,5/1/2025,12/31/2025,Private AL,2,1,4979,0,1,1,4979,0,1,1,4979,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5456,0,1,1,5456,0,1,1,5456,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5196,0,1,1,5196,0,1,1,5196,0,1,
Aspen Place Health Campus AL,6/14/2023,,Private AL,3,1,6667,0,1,1,6667,0,1,1,6667,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5416,0,1,1,5416,0,1,1,5416,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,5109,0,1,1,5109,0,1,1,5109,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5387,0,1,1,5387,0,1,1,5387,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5130,0,1,1,5130,0,1,1,5130,0,1,
Aspen Place Health Campus AL,6/14/2023,,Private AL,3,1,4604,0,1,1,4604,0,1,1,4604,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5196,0,1,1,5196,0,1,1,5196,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,4/26/2025,12/31/2025,Hospice Private,2,1,5196,0,1,1,5196,0,1,1,5196,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,5416,0,1,1,5416,0,1,1,5416,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,5109,0,1,1,5109,0,1,1,5109,0,1,
Aspen Place Health Campus AL,1/1/2026,12/31/2026,Private AL,2,1,8076,0,1,1,8076,0,1,1,8076,0,1,
Aspen Place Health Campus AL,10/1/2025,12/31/2025,Private AL,2,1,7619,0,1,1,7619,0,1,1,7619,0,1,
Aspen Place Health Campus AL,1/1/2025,12/31/2025,Private AL,2,1,5018,0,1,1,5018,0,1,1,5018,0,1,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,296,0,0,1,296,0,0,1,296,0,0,
Aspen Place Health Campus HC,9/1/2025,12/31/2025,Private HCC,1,1,279,0,0,1,279,0,0,1,279,0,0,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,296,0,0,1,296,0,0,1,296,0,0,
Aspen Place Health Campus HC,9/1/2025,12/31/2025,Private HCC,1,1,279,0,0,1,279,0,0,1,279,0,0,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Hospice Private,1,1,323,0,0,1,323,0,0,1,323,0,0,
Aspen Place Health Campus HC,1/1/2025,12/31/2025,Hospice Private,1,1,305,0,0,1,305,0,0,1,305,0,0,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,328,0,0,1,328,0,0,1,328,0,0,
Aspen Place Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,309,0,0,1,309,0,0,1,309,0,0,
Aspen Place Health Campus HC,5/30/2018,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Aspen Place Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,309,0,0,1,309,0,0,1,309,0,0,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,317,0,0,1,317,0,0,1,317,0,0,
Aspen Place Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,299,0,0,1,299,0,0,1,299,0,0,
Aspen Place Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,284,0,0,1,284,0,0,1,284,0,0,
Aspen Place Health Campus HC,7/8/2019,,Hospice Insurance,0,1,157.79,0,0,0,0,0,0,0,0,0,0,
Aspen Place Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,309,0,0,1,309,0,0,1,309,0,0,
Aspen Place Health Campus HC,1/1/2026,12/31/2026,Hospice Private,1,1,328,0,0,1,328,0,0,1,328,0,0,
Aspen Place Health Campus HC,10/1/2025,12/31/2025,Hospice Private,1,1,309,0,0,1,309,0,0,1,309,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,446,0,0,1,446,0,0,1,446,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,421,0,0,1,421,0,0,1,421,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,465,0,0,1,465,0,0,1,465,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,439,0,0,1,439,0,0,1,439,0,0,
Autumn Woods Health Campus HC,11/1/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,2/1/2016,,Insurance Per Diem,0,1,351,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,10/24/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,427,0,0,1,427,0,0,1,427,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,403,0,0,1,403,0,0,1,403,0,0,
Autumn Woods Health Campus HC,2/1/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,10/29/2018,,Medicare A Replacement,0,1,370,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,5/26/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,10/16/2018,,MSP-Medicare A,0,1,385,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,11/13/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,465,0,0,1,465,0,0,1,465,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,439,0,0,1,439,0,0,1,439,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Autumn Woods Health Campus HC,11/5/2018,,Medicare A Replacement,0,1,306,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,3/1/2017,,Insurance Per Diem,0,1,351,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,5/25/2022,,Private HCC,1,1,278,0,0,1,278,0,0,1,278,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,11/15/2018,,Medicare A Replacement,0,1,377,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,424,0,0,1,424,0,0,1,424,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,400,0,0,1,400,0,0,1,400,0,0,
Autumn Woods Health Campus HC,12/24/2015,,Insurance Per Diem,0,1,351,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,402,0,0,1,402,0,0,1,402,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,379,0,0,1,379,0,0,1,379,0,0,
Autumn Woods Health Campus HC,10/16/2018,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,4/21/2023,,Private HCC,1,1,334,0,0,1,334,0,0,1,334,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,1/1/2018,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,402,0,0,1,402,0,0,1,402,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,379,0,0,1,379,0,0,1,379,0,0,
Autumn Woods Health Campus HC,4/21/2023,,Private HCC,1,1,340,0,0,1,340,0,0,1,340,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,423,0,0,1,423,0,0,1,423,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,11/1/2018,,Medicare A Replacement,0,1,377,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,466,0,0,1,466,0,0,1,466,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,440,0,0,1,440,0,0,1,440,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Hospice Private,1,1,424,0,0,1,424,0,0,1,424,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,400,0,0,1,400,0,0,1,400,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,424,0,0,1,424,0,0,1,424,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,400,0,0,1,400,0,0,1,400,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Autumn Woods Health Campus HC,4/1/2017,,Insurance Per Diem,0,1,351,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,446,0,0,1,446,0,0,1,446,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,421,0,0,1,421,0,0,1,421,0,0,
Autumn Woods Health Campus HC,4/21/2023,,Private HCC,1,1,340,0,0,1,340,0,0,1,340,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,337,0,0,1,337,0,0,1,337,0,0,
Autumn Woods Health Campus HC,3/7/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,5/25/2022,,Private HCC,1,1,252,0,0,1,252,0,0,1,252,0,0,
Autumn Woods Health Campus HC,6/8/2018,,Insurance Per Diem,0,1,370,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,420,0,0,1,420,0,0,1,420,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,396,0,0,1,396,0,0,1,396,0,0,
Autumn Woods Health Campus HC,7/12/2018,,Medicare A Replacement,0,1,377.4,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,8/24/2018,,Insurance Per Diem,0,1,370,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Hospice Private,1,1,435,0,0,1,435,0,0,1,435,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Hospice Private,1,1,410,0,0,1,410,0,0,1,410,0,0,
Autumn Woods Health Campus HC,12/14/2017,,Insurance Per Diem,0,1,385,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,435,0,0,1,435,0,0,1,435,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,410,0,0,1,410,0,0,1,410,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Hospice Private,1,1,399,0,0,1,399,0,0,1,399,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,424,0,0,1,424,0,0,1,424,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,400,0,0,1,400,0,0,1,400,0,0,
Autumn Woods Health Campus HC,1/15/2020,,Insurance Per Diem,0,1,650,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,5/25/2022,,Private HCC,1,1,315,0,0,1,315,0,0,1,315,0,0,
Autumn Woods Health Campus HC,2/1/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,2/12/2025,12/31/2025,Hospice Private,2,1,410,0,0,1,410,0,0,1,410,0,0,
Autumn Woods Health Campus HC,5/25/2022,,Private HCC,1,1,252,0,0,1,252,0,0,1,252,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Private HCC,1,1,359,0,0,1,359,0,0,1,359,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Private HCC,1,1,339,0,0,1,339,0,0,1,339,0,0,
Autumn Woods Health Campus HC,1/1/2026,12/31/2026,Hospice Private,1,1,465,0,0,1,465,0,0,1,465,0,0,
Autumn Woods Health Campus HC,10/1/2025,12/31/2025,Hospice Private,1,1,439,0,0,1,439,0,0,1,439,0,0,
Autumn Woods Health Campus HC,3/6/2019,,Hospice Insurance,0,1,163.52,0,0,0,0,0,0,0,0,0,0,
Autumn Woods Health Campus HC,1/1/2025,12/31/2025,Private HCC,1,1,400,0,0,1,400,0,0,1,400,0,0,
Autumn Woods Health Campus HC,1/1/2017,,Insurance Per Diem,0,1,300,0,0,0,0,0,0,0,0,0,0,
Avalon Springs Health Campus AL,6/14/2023,,Private AL,3,1,6706,0,1,1,6706,0,1,1,6706,0,1,
Avalon Springs Health Campus AL,4/21/2023,,Private AL,3,1,6706,0,1,1,6706,0,1,1,6706,0,1,
Avalon Springs Health Campus AL,1/1/2026,12/31/2026,Hospice Private,2,1,5382,0,1,1,5382,0,1,1,5382,0,1,
Avalon Springs Health Campus AL,1/1/2025,12/31/2025,Hospice Private,2,1,5126,0,1,1,5126,0,1,1,5126,0,1,
